Nombre,Hu2,Hu4,Hu6,Mean_B,Mean_G,Mean_R
zanahoria,0.4469024392703767,0.9962428817710302,2.9150704986521805,3.1589523607533745,6.196235209276783,3.66143036794435,7.647656664015524,41.31692739892035,77.54877712900738,130.1460835077669
zanahoria,0.5072640800196373,1.1540231078566954,3.6215994388965336,3.9949066561418936,7.8031916767859,4.571920472852415,-9.719160306467897,30.30501191820349,62.759001380002516,116.36755112282023
zanahoria,0.5022028981923587,1.1425255823107539,3.146686917443556,3.497388453611942,6.819433882841098,4.068907606055559,9.043332869550277,23.9086180370705,62.39163349532345,130.70438838555276
zanahoria,0.5039154355430147,1.1472858072941499,3.1736750404204583,3.533570008751227,6.8872199365721976,4.107717317621431,8.83668247407755,24.03734006918895,61.4232057547636,130.9405029926967
zanahoria,0.43068442106558175,0.9570519845635526,2.632010945674115,2.8459200474682365,5.584941878028814,3.325614486140775,7.377905614376719,36.55774518790101,67.94847043996334,116.15009165902842
zanahoria,0.4671783459560032,1.0508359866426806,2.7442317783995285,3.0165060862022655,5.897384978151414,3.5470613457938573,-7.211739199798782,34.01975251710091,61.42214280224425,103.34309430481899
zanahoria,0.4597507503319846,1.02999233877813,2.8391424079416026,3.0927921470419975,6.058888573157286,3.609814537541868,7.671656262628196,17.75574405007,60.741941859507534,131.0349172362678
zanahoria,0.4607386112448209,1.03257201922778,2.837579421713666,3.0924062626400324,6.057527056013612,3.610685415098527,7.67231805898887,18.46743339020869,61.72306076912981,131.02011418821368
zanahoria,0.6020826919609819,1.451287635128218,3.1015644057398615,3.6285652210534813,6.996492794108772,4.364942974904355,-7.935044555249707,18.488357790798982,58.7619283530075,122.85298187471172
zanahoria,0.6020271475086132,1.4510922344463244,3.1004012449611804,3.627030271653744,6.99355882967267,4.363237052404353,-7.935958665074511,21.11633489871732,60.082130090418445,121.00287376463166
zanahoria,0.4952194121698423,1.1215077881531372,3.4376055793901767,3.7807763083976793,7.389986449633069,4.341547100671385,-9.416733463849384,25.86020888554813,64.46473078292519,124.32751117616806
zanahoria,0.4930497220275741,1.115500724679659,3.457389811964784,3.7948238584932072,7.420953178410939,4.352584804958248,-9.413375653861555,18.50725425897785,61.479436935135574,131.32009917619771
zanahoria,0.34167349869939345,0.7474127589095207,2.0349128013145887,2.1702161936950692,4.2728137045560635,2.5450498388318294,6.181829516829283,29.927012735532884,60.75489684963134,129.87409696879422
zanahoria,0.35027802380823797,0.7680473483204638,2.015705268788666,2.1574987438870235,4.24411932046214,2.542315823842204,6.278078466717153,26.770211115420842,58.95452614469625,130.66714689422065
zanahoria,0.28492872872642977,0.6184041036092311,1.8571948769667173,1.958376372965846,3.866163307628804,2.2676385261827114,6.475954447934519,21.50352112676056,58.635386282190176,126.64199099924993
zanahoria,0.5391221793691034,1.2569206238359134,2.6128528253602297,2.9643028770562374,5.752949295225027,3.59294660506053,-7.503234719443157,17.464159764625276,55.14080164439877,125.0957821977712
zanahoria,0.4378039311910409,0.9762834484962315,2.5892133402680666,2.840854492830531,5.556387370737795,3.335885594651153,-6.875481543598842,19.97338741822786,60.02616708480855,129.45560271049732
zanahoria,0.3582883511571118,0.7834687309208589,2.3764915736039773,2.5328083152025958,4.987462931348558,2.9246797763876,7.321098296609974,30.52980077245825,65.54105421100891,121.23971213426324
zanahoria,0.243153849685394,0.5249493487902134,2.314779088893639,2.4766566977918267,4.8733925997065075,2.76235524170081,-6.037384836928246,23.86333370325158,61.16171901009877,130.7218399733659
zanahoria,0.3916267848353952,0.8629673943821751,2.6613557637222334,2.899782136547695,5.682784977072433,3.354390591626262,-6.656793545077878,34.471803139068015,60.62979072879912,125.42684633167052
zanahoria,0.29920586549754086,0.6474244434678718,2.481810753211775,2.614555714323369,5.16298508191757,2.945933825137804,6.6356535093467235,20.65365424126798,62.556775266607964,134.41575188337737
zanahoria,0.5371193057020953,1.2404817040113045,3.0586886235347164,3.4244415756968825,6.668690739272496,4.057254783306628,7.6213280524425775,58.71833105651902,70.89816851513118,125.07279631387622
zanahoria,0.3022999791067469,0.6541857422974159,2.5120328192711483,2.641309807174307,5.218175246924499,2.974577506933512,6.742412891272737,49.523014786100596,67.63341148069914,122.45282142940043
zanahoria,0.4296816912684094,0.9523062589551877,3.2877443626628198,3.5417034348620713,6.956653293477923,4.020855121241025,8.447901819416861,29.531103476151984,61.962045270816496,126.21376313662087
zanahoria,0.572054838786284,1.346263228694009,3.626862572128691,4.150412209924348,8.040644208886981,4.829959026175428,-9.10689661423553,19.28055108653781,56.718247943622394,124.46565906052435
zanahoria,0.3088280798823942,0.6734839030645232,1.8397572226492935,1.9529256068607317,3.849269230907956,2.289822439916393,6.34551870328917,56.04085017806904,69.27401492852844,125.3509993007334
zanahoria,0.537784133066915,1.2547703239448535,2.5296487660462903,2.884756481340471,5.592131869755165,3.5131659267814523,7.14169510751747,49.84702041861358,65.22620495423415,123.27493119119248
zanahoria,0.7046570095725821,2.038994367807778,2.8533949861404695,3.8966143527186246,7.339951391482216,4.958479458868917,-7.555953905555904,46.93176868315834,90.16009491922114,155.37883171342196
camote,0.5100177345559638,1.1729516793108705,2.7601385994695096,3.3643242077109257,6.519492447203608,4.257719579088288,6.655652433685172,52.67716410321597,51.40771577475531,73.70369899580527
camote,0.39421316687810976,0.8703413181810348,2.467981826392513,2.70314541535091,5.291378569102943,3.1740715538479782,6.2452019558627345,56.41371769383698,55.521953990343654,76.43467764839535
camote,0.5487006974924205,1.2708681918246136,3.377911977598942,4.44450377849615,-8.362063189821736,-5.084482570002255,-9.125817551223355,56.374950198158906,51.40667659208623,78.53005934282538
camote,0.5944553409786162,1.4154752436059894,3.370838790985938,4.061352879688511,7.87100728349197,5.057300233102943,8.005386380227685,54.27809281087395,49.321121376234466,75.71700116810024
camote,0.6462027261033572,1.609124155659469,3.4992459554339317,4.2337015005458225,8.196263220821077,5.354262194637909,8.323493076225017,60.37827750303256,55.87670678983546,79.24170321296381
camote,0.6463709225462051,1.6109940540249392,3.461813316146986,4.21548491587328,8.163738794374606,5.374719259132724,8.255098613882197,43.667746138811175,41.61094929674625,75.66948990150615
camote,0.31309797986659876,0.6874660678636481,2.328233264740407,2.596146862846758,5.062779889978757,2.9750779962657283,-5.905095413588962,41.463826573522596,44.02622680695491,84.58646435866189
camote,0.42353273156025517,0.9501810208109542,2.6259962783178894,2.9674688540854284,5.771282958440989,3.4742830993016156,-6.511045925037205,44.262957402889846,43.97309063614186,78.40170763745543
camote,0.6150969901801739,1.4866378230068151,3.442958927805339,4.201285427797501,8.154581783493374,5.3086811296614735,8.195156008336088,39.794859195499676,35.694245823308144,76.93093632451117
camote,0.5760589884010634,1.3644110234923772,3.012823112656411,4.00454282867052,-8.026869171521517,-4.949729876118918,7.534640203980614,41.33709800918836,37.96205015313936,77.3899151352731
camote,0.5840852617331694,1.383653713533877,3.322739337052573,4.366326834442259,-8.395336694888,-5.148580870558848,8.332013377478784,45.14540077503569,38.433081786661226,74.5452987966551
camote,0.4890791507326168,1.1051876575431907,3.100314348448857,3.784292933500041,7.398008211450073,4.913165113250669,7.358050519073583,47.238316164217544,40.73151795182548,78.88874791698228
camote,0.5289371189392101,1.2139288522432023,3.3055266264455483,4.301336152173086,-8.44210385235179,-5.11121000750565,8.15636897354701,41.25576657336215,36.56521276972682,76.01468660312511
camote,0.63090616180912,1.548354706642583,3.5440970941297687,4.599406139231372,-8.966650156370614,-5.515211732930844,-8.73550482185007,41.50467124354165,37.38693467336683,73.93906150470663
camote,0.5342790737609405,1.2301478559561922,3.2163117637141303,4.264524618453557,-8.035153654512555,-4.897636766300707,-8.448168852057938,41.9778442660203,38.393936524768975,81.65490077261022
camote,0.6316731054143448,1.5515573472730497,3.326456362914136,4.083743839103792,7.899085219242396,5.155215832075861,7.988842634063056,44.531149919493245,35.26105419608259,85.9611975157917
camote,0.46805641427282735,1.046109981059249,3.6377939752752266,4.2650193732736295,8.328332115691982,5.188713369966591,-8.413931783494009,37.979635616521136,34.69652838625857,86.55867601293168
camote,0.6364927107045009,1.5729200010219933,3.3250932410358707,3.995406530801704,7.717625362926482,5.001048103835982,7.958194635534507,41.76668868779671,38.994592020157015,86.90496089969119
camote,0.5030778333986109,1.1429374889803172,3.1710402459870797,3.917437982165789,7.723523858344124,5.444495069413622,7.53895371445023,62.40447526655498,47.17156920039999,95.81549590265062
camote,0.6608836264152348,1.678106821671246,3.3308514134869784,4.202616105133171,8.206309921722028,5.71291113758519,8.058200224976492,65.40340341574696,48.43916394352303,99.67473950305197
camote,0.5657314021960065,1.3260399020903206,3.2568358073931147,4.2561729090954445,-8.388063731989233,-5.0939585965080125,8.055112412397927,61.57880449684672,46.565149437894156,95.3812037290924
camote,0.6011129359713088,1.442328941776933,3.2361233385260353,4.323373742516586,-8.167867225494584,-5.084730405900666,-8.397465230537952,59.633585709752005,46.18048692025207,96.08193921808648
camote,0.48325032334238244,1.085618701868035,3.66435123394114,4.525843087824329,9.503719797400246,-5.686214172419833,-8.624698170350765,57.28253835866611,41.0753080916294,89.22729037546196
camote,0.6529475115847284,1.627673986194558,4.004261467322838,5.12613096381339,-9.954465038020995,-6.080371833194865,-9.768054284119625,54.20987161985982,37.49128027363223,85.89280181603449
camote,0.6578787204230755,1.6433249354345292,5.211911796867314,5.881305178822032,11.433094603260978,6.710931374262669,-12.24167200363538,49.554933799650264,38.407631776167875,89.11847364476642
papa,0.6606698099297384,1.6544950107443557,4.198961728167324,5.372268407361249,-10.17782474346616,-6.210661142369035,-10.686278580940874,51.09830812443132,88.05277385834664,109.485118615906
papa,0.6602601433547175,1.6528093162667397,4.185159426483815,5.352330910464718,-10.16209164787071,-6.202511740040636,-10.503163948292338,50.91309830582817,87.82012445857778,109.91160425461922
papa,0.7102520824068695,1.9069193256493073,4.597412273420001,5.820636520799963,-11.465249266737706,-7.0690230156610205,11.061035232034012,63.17500992930336,94.58080864246564,108.14226705854317
papa,0.6760333935341981,1.725199667112244,4.309384011340685,5.489546945511925,-10.421621408624988,-6.3692912555995065,10.816821436985949,54.7306145388763,87.93473488241389,103.44953193880956
papa,0.6518756841194306,1.6186738843184454,4.229781791160562,4.9555147816934095,9.618082363626185,5.9438142373537906,-9.828264105443308,50.496539114535715,86.84907056723695,117.56382685414943
papa,0.724720789861137,2.0182652066359177,4.073629916474932,5.330731274670517,10.347577293847083,6.796897895257863,10.09101994970332,60.25048563999881,92.49656316308538,125.79021846328563
papa,0.7332399160733548,2.092583509706261,3.8215595768204738,5.177380545521434,-10.792516069794916,-7.023761201811439,9.678129108256593,54.09392375895406,85.13708694418007,105.6226018133547
papa,0.6432749809823702,1.5881025109722335,4.065409845434735,5.170096802458931,-10.302648853200596,-6.194355888913615,-9.809145136881646,57.09114870298121,87.82773922625607,105.33990529231319
papa,0.730731391155493,2.066773939008079,3.993008320826327,5.327970058932134,10.728798487679766,7.584426838829714,9.99575980487208,52.7256112656366,85.99490308581747,106.60833855160261
papa,0.768419548570397,2.459691317987169,4.493599821276788,5.96974129485062,12.676815309926843,-8.418638929277822,-11.20165518014091,46.314942108151904,87.34183633464886,111.63603930895691
papa,0.7689528099668616,2.4733637231852295,4.497912406457215,5.9751673704118256,-12.323090317923366,-8.066699443013933,-11.213011300869532,39.239127082962696,89.21369863013699,123.37735871434501
papa,0.7666130110435024,2.4275701827161207,4.495394250746121,5.949364458137372,12.320698325527877,-8.497269573374009,-11.17284014222522,44.61137521444754,85.61436111001977,109.53482890032609
papa,0.7148448425152032,1.9786101084592118,3.370466042285548,4.380251277048294,8.541356657024926,5.831586859274415,-8.323422491404576,42.56632402712598,82.26900768737183,112.48655653552422
